iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,unwrap_time,unwrap_time_cpu,unwrap_time_sum,unwrap_time_sum_cpu,write_time,write_time_cpu,write_time_sum,write_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,edge_accuracy,edge_loss,edge_count,loss,accuracy
16,0.14285714285714285,512,60.478746624,11.9,0.0,0.0,0.2530643939971924,0.24170681200000033,5.524169445037842,5.054873365000002,0.022259235382080078,0.022086524999998858,0.727485179901123,0.675632355000003,0.0007815361022949219,0.0007761579999989721,0.013562202453613281,0.013495305000002844,0.15949678421020508,0.1486742879999987,2.75207781791687,2.584181069999998,0.07045769691467285,0.07010333499999888,2.0298399925231934,1.7804089110000003,0.07043147087097168,0.07007857400000006,2.029390811920166,1.7799801849999994,0.99812734082397,0.004128590691834688,534,0.004128590691834688,0.99812734082397
17,0.15126050420168066,544,60.47903744,11.9,0.0,0.0,0.2597677707672119,0.2464952080000007,5.783937215805054,5.301368573000003,0.023203134536743164,0.023015344999999243,0.7506883144378662,0.6986477000000022,0.0007922649383544922,0.0007872280000000842,0.014354467391967773,0.014282533000002928,0.1644296646118164,0.1517131599999999,2.9165074825286865,2.7358942299999978,0.0712594985961914,0.07089890199999971,2.1010994911193848,1.851307813,0.07123351097106934,0.07087421399999982,2.1006243228912354,1.8508543989999993,1.0,0.0012999901082366705,528,0.0012999901082366705,1.0
18,0.15966386554621848,576,60.479422464,11.9,0.0,0.0,0.2741413116455078,0.255187982999999,6.0580785274505615,5.556556556000002,0.03785967826843262,0.027616187999999653,0.7885479927062988,0.7262638880000019,0.0008087158203125,0.0008091449999998446,0.015163183212280273,0.015091678000002773,0.15924882888793945,0.15093149999999866,3.075756311416626,2.8868257299999964,0.07614970207214355,0.07575984699999871,2.1772491931915283,1.9270676599999987,0.07611632347106934,0.07572724899999983,2.1767406463623047,1.926581647999999,0.9963898916967509,0.017596006393432617,554,0.017596006393432617,0.9963898916967509
19,0.16806722689075632,608,60.479270912,11.9,0.0,0.0,0.2903742790222168,0.2800618100000012,6.348452806472778,5.836618366000003,0.02618122100830078,0.025968104999998687,0.8147292137145996,0.7522319930000005,0.0008296966552734375,0.0008252979999987531,0.01599287986755371,0.015916976000001526,0.1643085479736328,0.15471800599999774,3.240064859390259,3.041543735999994,0.09898614883422852,0.09848410200000046,2.276235342025757,2.025551761999999,0.09895992279052734,0.09845937900000123,2.275700569152832,2.0250410270000003,0.9949367088607595,0.009400919079780579,790,0.009400919079780579,0.9949367088607595
20,0.17647058823529413,640,60.479156224,11.9,0.0,0.0,0.25565671920776367,0.2457732880000023,6.604109525680542,6.082391654000006,0.02330160140991211,0.023122123000000272,0.8380308151245117,0.7753541160000008,0.0007860660552978516,0.0007836330000010605,0.016778945922851562,0.016700609000002586,0.15930795669555664,0.14997822599999822,3.3993728160858154,3.1915219619999924,0.07219052314758301,0.0718218979999996,2.34842586517334,2.097373659999999,0.0721583366394043,0.07179586000000171,2.3478589057922363,2.096836887000002,0.9961685823754789,0.004685641266405582,522,0.004685641266405582,0.9961685823754789
21,0.18487394957983194,672,60.479135744,11.9,0.0,0.0,0.27126026153564453,0.2603015990000017,6.8753697872161865,6.342693253000007,0.024336814880371094,0.024152453000002794,0.8623676300048828,0.7995065690000036,0.0007994174957275391,0.000794597999998814,0.0175783634185791,0.0174952070000014,0.16274213790893555,0.15239183500000308,3.562114953994751,3.3439137969999955,0.0833120346069336,0.08289596199999849,2.4317378997802734,2.1802696219999973,0.08328723907470703,0.08287204999999886,2.4311461448669434,2.179708937000001,1.0,0.0025944102089852095,634,0.0025944102089852095,1.0
22,0.19327731092436976,704,60.48282624,11.9,0.0,0.0,0.23611712455749512,0.2245659350000011,7.111486911773682,6.567259188000008,0.022187471389770508,0.022006700999998685,0.8845551013946533,0.8215132700000023,0.0007600784301757812,0.0007541499999987877,0.018338441848754883,0.018249357000000188,0.15853118896484375,0.14749438200000142,3.7206461429595947,3.491408178999997,0.05456948280334473,0.05424441299999927,2.486307382583618,2.2345140349999966,0.05454421043395996,0.054220344000000864,2.4856903553009033,2.2339292810000018,1.0,0.0005942253628745675,352,0.0005942253628745675,1.0
23,0.20168067226890757,736,60.48577536,11.9,0.0,0.0,0.2952256202697754,0.2827398219999999,7.406712532043457,6.849999010000008,0.026552438735961914,0.026327181999999283,0.9111075401306152,0.8478404520000016,0.0008220672607421875,0.0008223880000031158,0.01916050910949707,0.019071745000003304,0.16795945167541504,0.15626978399999913,3.8886055946350098,3.647677962999996,0.09982466697692871,0.09925559999999933,2.586132049560547,2.333769634999996,0.09979915618896484,0.09923140100000083,2.585489511489868,2.3331606820000026,0.9974874371859297,0.006896836217492819,796,0.006896836217492819,0.9974874371859297
24,0.21008403361344538,768,60.488118272,11.9,0.0,0.0,0.2918267250061035,0.2604110999999989,7.6985392570495605,7.110410110000007,0.04667329788208008,0.027590317000001363,0.9577808380126953,0.8754307690000029,0.0008001327514648438,0.0007948499999983483,0.019960641860961914,0.019866595000001652,0.1633610725402832,0.15150430400000303,4.051966667175293,3.799182266999999,0.08092284202575684,0.0804552780000023,2.6670548915863037,2.414224912999998,0.08089685440063477,0.08043015299999823,2.666386365890503,2.413590835000001,0.996742671009772,0.007702220231294632,614,0.007702220231294632,0.996742671009772
25,0.2184873949579832,800,60.490436608,11.9,0.0,0.0,0.25555992126464844,0.2468353320000034,7.954099178314209,7.357245442000011,0.02313852310180664,0.02295628699999952,0.980919361114502,0.8983870560000025,0.0007917881011962891,0.0007863549999989061,0.020752429962158203,0.02065295000000056,0.15871024131774902,0.15060883299999972,4.210676908493042,3.949791099999999,0.07284426689147949,0.07241966500000174,2.739899158477783,2.486644578,0.07281804084777832,0.0723950060000007,2.7392044067382812,2.4859858410000015,1.0,0.002088892739266157,532,0.002088892739266157,1.0
26,0.226890756302521,832,60.492808192,11.9,0.0,0.0,0.28982019424438477,0.2791995319999998,8.243919372558594,7.63644497400001,0.02562999725341797,0.025421053999998833,1.00654935836792,0.9238081100000013,0.0008337497711181641,0.0008283899999987909,0.021586179733276367,0.02148133999999935,0.16407179832458496,0.15423966499999864,4.374748706817627,4.104030764999997,0.09921646118164062,0.09864481099999978,2.839115619659424,2.5852893889999997,0.09919071197509766,0.0986201280000003,2.838395118713379,2.584605969000002,0.9936386768447837,0.016689661890268326,786,0.016689661890268326,0.9936386768447837
27,0.23529411764705882,864,60.493746176,11.9,0.0,0.0,0.2494056224822998,0.23897425699999886,8.493324995040894,7.875419231000009,0.023108243942260742,0.02291722000000007,1.0296576023101807,0.9467253300000014,0.0007767677307128906,0.0007704889999970987,0.022362947463989258,0.022251828999996448,0.1600019931793213,0.15015857700000268,4.534750699996948,4.254189342,0.06545019149780273,0.06506223399999911,2.9045658111572266,2.650351622999999,0.06542444229125977,0.0650375390000022,2.9038195610046387,2.649643508000004,1.0,0.00609983503818512,458,0.00609983503818512,1.0
28,0.24369747899159663,896,60.497088512,11.9,0.0,0.0,0.30797600746154785,0.29772444799999676,8.801301002502441,8.173143679000006,0.027701377868652344,0.027481448999999714,1.057358980178833,0.9742067790000011,0.0008537769317626953,0.0008483350000005885,0.023216724395751953,0.023100163999997037,0.1680307388305664,0.158626684999998,4.702781438827515,4.412816026999998,0.11132216453552246,0.11070278899999764,3.015887975692749,2.7610544119999965,0.1112971305847168,0.11067853200000144,3.0151166915893555,2.7603220400000055,0.9988738738738738,0.004019706044346094,888,0.004019706044346094,0.9988738738738738
29,0.25210084033613445,928,60.497895424,11.9,0.0,0.0,0.27205777168273926,0.2594383310000019,9.07335877418518,8.432582010000008,0.023899078369140625,0.02370234300000007,1.0812580585479736,0.9979091220000011,0.0007975101470947266,0.0007914979999981142,0.02401423454284668,0.02389166199999515,0.16277551651000977,0.15085524899999925,4.865556955337524,4.563671275999997,0.08451700210571289,0.08402348999999987,3.100404977798462,2.8450779019999963,0.08449125289916992,0.08399890100000107,3.0996079444885254,2.8443209410000065,1.0,0.0025805565528571606,636,0.0025805565528571606,1.0
30,0.2605042016806723,960,60.500594688,11.9,0.0,0.0,0.2535247802734375,0.24155868300000094,9.326883554458618,8.674140693000009,0.022337675094604492,0.02215732099999812,1.1035957336425781,1.0200664429999993,0.0007786750793457031,0.0007739139999998201,0.024792909622192383,0.02466557599999497,0.16071057319641113,0.14935726700000274,5.0262675285339355,4.713028543,0.06962323188781738,0.06919870599999811,3.1700282096862793,2.9142766079999944,0.06959748268127441,0.0691740249999988,3.1692054271698,2.9134949660000053,1.0,0.0005004555569030344,520,0.0005004555569030344,1.0
31,0.2689075630252101,992,60.501663744,11.9,0.0,0.0,0.2709226608276367,0.25030083999999775,9.597806215286255,8.924441533000007,0.03697800636291504,0.027422279999999688,1.1405737400054932,1.047488722999999,0.0008082389831542969,0.000802871000001204,0.02560114860534668,0.025468446999996175,0.16174983978271484,0.15111746699999884,5.18801736831665,4.864146009999999,0.07131743431091309,0.07089206899999922,3.2413456439971924,2.9851686769999937,0.07129216194152832,0.07086787699999775,3.240497589111328,2.984362843000003,1.0,0.004800228402018547,516,0.004800228402018547,1.0
32,0.2773109243697479,1024,60.503015424,11.9,0.0,0.0,0.2767789363861084,0.26370775999999907,9.874585151672363,9.188149293000006,0.023935794830322266,0.023744567000001382,1.1645095348358154,1.0712332900000003,0.0008146762847900391,0.0008092689999976699,0.02641582489013672,0.026277715999993845,0.16490507125854492,0.15253537900000325,5.352922439575195,5.016681389000002,0.08705401420593262,0.08655169600000079,3.328399658203125,3.0717203729999945,0.08702874183654785,0.08652732699999888,3.327526330947876,3.070890170000002,0.9985119047619048,0.005253948271274567,672,0.005253948271274567,0.9985119047619048
33,0.2857142857142857,1056,60.503801856,11.9,0.0,0.0,0.24756884574890137,0.23526956699999957,10.122153997421265,9.423418860000005,0.022355318069458008,0.022169026000000258,1.1868648529052734,1.0934023160000006,0.0007796287536621094,0.000773788000000053,0.027195453643798828,0.027051503999993898,0.16076040267944336,0.14904124099999905,5.513682842254639,5.165722630000001,0.06360387802124023,0.06321939300000068,3.3920035362243652,3.134939765999995,0.06357836723327637,0.06319494100000256,3.3911046981811523,3.1340851110000045,0.9977578475336323,0.0034630228765308857,446,0.0034630228765308857,0.9977578475336323
34,0.29411764705882354,1088,60.505264128,11.9,0.0,0.0,0.25594425201416016,0.24238996600000107,10.378098249435425,9.665808826000006,0.022870302200317383,0.022679430000000167,1.2097351551055908,1.1160817460000008,0.0007836818695068359,0.0007777430000004415,0.027979135513305664,0.02782924699999434,0.16274261474609375,0.14980139700000095,5.676425457000732,5.315524027000002,0.06947851181030273,0.06906490200000093,3.461482048034668,3.204004667999996,0.06945276260375977,0.06904018799999889,3.460557460784912,3.2031252990000034,1.0,0.003247646614909172,504,0.003247646614909172,1.0
35,0.3025210084033613,1120,60.508389376,11.9,0.0,0.0,0.2467193603515625,0.2327314730000012,10.624817609786987,9.898540299000008,0.0217893123626709,0.02160440400000141,1.2315244674682617,1.1376861500000022,0.0007586479187011719,0.0007586960000018905,0.028737783432006836,0.02858794299999623,0.16182255744934082,0.14840586699999747,5.838248014450073,5.463929894,0.06228041648864746,0.061896806000000026,3.5237624645233154,3.265901473999996,0.06224775314331055,0.06187494100000279,3.5228052139282227,3.265000240000006,0.9863636363636363,0.042813122272491455,440,0.042813122272491455,0.9863636363636363
36,0.31092436974789917,1152,60.508450816,11.9,0.0,0.0,0.2514026165008545,0.23635395899999878,10.876220226287842,10.134894258000006,0.022994279861450195,0.02280333499999898,1.254518747329712,1.1604894850000012,0.000782012939453125,0.0007756090000015092,0.02951979637145996,0.02936355199999774,0.16491389274597168,0.15041748899999874,6.003161907196045,5.614347382999998,0.06264400482177734,0.06229176699999783,3.5864064693450928,3.328193240999994,0.06261897087097168,0.06226745300000047,3.5854241847991943,3.3272676930000067,1.0,0.00026802788488566875,430,0.00026802788488566875,1.0
37,0.31932773109243695,1184,60.508995584,11.9,0.0,0.0,0.3078572750091553,0.26532752800000026,11.184077501296997,10.400221786000007,0.04513287544250488,0.028502826000000425,1.2996516227722168,1.1889923110000016,0.0008082389831542969,0.0008025889999991875,0.030328035354614258,0.030166140999996927,0.17908096313476562,0.15368228099999826,6.1822428703308105,5.768029663999997,0.08276605606079102,0.08227401199999917,3.669172525405884,3.410467252999993,0.08274078369140625,0.08224970999999925,3.6681649684906006,3.409517403000006,0.996742671009772,0.004535505548119545,614,0.004535505548119545,0.996742671009772
38,0.3277310924369748,1216,60.50998272,11.9,0.0,0.0,0.30845093727111816,0.24206907599999994,11.492528438568115,10.642290862000007,0.022590160369873047,0.02240313699999774,1.3222417831420898,1.2113954479999993,0.0007805824279785156,0.0007751549999994722,0.031108617782592773,0.0309412959999964,0.2151196002960205,0.14934476400000207,6.397362470626831,5.917374427999999,0.06989216804504395,0.06948037499999771,3.7390646934509277,3.479947627999991,0.06986665725708008,0.06945597600000042,3.7380316257476807,3.4789733790000064,0.9980392156862745,0.011060618795454502,510,0.011060618795454502,0.9980392156862745
39,0.33613445378151263,1248,60.510199808,11.9,0.0,0.0,0.25962305068969727,0.2334000980000006,11.752151489257812,10.875690960000007,0.022348880767822266,0.02215616900000228,1.344590663909912,1.2335516170000016,0.0007677078247070312,0.0007678849999983584,0.031876325607299805,0.03170918099999476,0.17461252212524414,0.1489509550000001,6.571974992752075,6.066325382999999,0.06182551383972168,0.06145943100000295,3.8008902072906494,3.5414070589999938,0.06179237365722656,0.061433013000002035,3.7998239994049072,3.5404063920000084,0.9794520547945206,0.09240569919347763,438,0.09240569919347763,0.9794520547945206
40,0.3445378151260504,1280,60.510834688,11.9,0.0,0.0,0.2824885845184326,0.24219577899999933,12.034640073776245,11.117886739000006,0.02266716957092285,0.022484545000001077,1.367257833480835,1.2560361620000027,0.0007851123809814453,0.000779788999999198,0.03266143798828125,0.032488969999993955,0.18899774551391602,0.14929767599999977,6.760972738265991,6.215623058999999,0.06996917724609375,0.06956746300000205,3.870859384536743,3.610974521999996,0.06994366645812988,0.06954315500000163,3.869767665863037,3.60994954700001,0.9941860465116279,0.012454277835786343,516,0.012454277835786343,0.9941860465116279
41,0.35294117647058826,1312,60.51084288,11.9,0.0,0.0,0.26920652389526367,0.25079261300000155,12.303846597671509,11.368679352000008,0.02404475212097168,0.023854396000000833,1.3913025856018066,1.2798905580000035,0.0007898807525634766,0.0007903049999988809,0.03345131874084473,0.033279274999992836,0.16947102546691895,0.15168101200000095,6.93044376373291,6.3673040709999995,0.07483196258544922,0.07440074199999813,3.9456913471221924,3.685375263999994,0.07480597496032715,0.07437581699999996,3.9445736408233643,3.68432536400001,0.9982142857142857,0.005994449369609356,560,0.005994449369609356,0.9982142857142857
42,0.36134453781512604,1344,60.510633984,11.9,0.0,0.0,0.2927699089050293,0.2786457449999986,12.596616506576538,11.647325097000007,0.0253603458404541,0.025168275000002183,1.4166629314422607,1.3050588330000057,0.0008134841918945312,0.0008086350000020559,0.03426480293273926,0.03408790999999489,0.1663508415222168,0.15297202,7.096794605255127,6.5202760909999995,0.10017633438110352,0.09963025200000075,4.045867681503296,3.7850055159999947,0.10015010833740234,0.09960547200000036,4.044723749160767,3.7839308360000103,0.9961928934010152,0.010994342155754566,788,0.010994342155754566,0.9961928934010152
43,0.3697478991596639,1376,60.512124928,11.9,0.0,0.0,0.32127833366394043,0.2650022760000006,12.917894840240479,11.912327373000007,0.06633806228637695,0.027104185999998975,1.4830009937286377,1.3321630190000047,0.0008018016815185547,0.000796866999998258,0.03506660461425781,0.03488477699999315,0.16672205924987793,0.15016444700000164,7.263516664505005,6.670440538000001,0.08734631538391113,0.08686987699999804,4.133213996887207,3.8718753929999927,0.08732104301452637,0.08684554800000299,4.132044792175293,3.8707763840000133,0.998546511627907,0.006266893353313208,688,0.006266893353313208,0.998546511627907
44,0.37815126050420167,1408,60.514013184,11.9,0.0,0.0,0.2585453987121582,0.24308094899999944,13.176440238952637,12.155408322000007,0.022830486297607422,0.02264800200000039,1.5058314800262451,1.354811021000005,0.0007898807525634766,0.0007849909999997351,0.03585648536682129,0.035669767999992885,0.16433286666870117,0.14946675399999876,7.427849531173706,6.819907292,0.07052254676818848,0.07011484899999942,4.2037365436553955,3.941990241999992,0.07049751281738281,0.07009036700000237,4.202542304992676,3.9408667510000157,1.0,0.0035393093712627888,524,0.0035393093712627888,1.0
45,0.3865546218487395,1440,60.51426304,11.9,0.0,0.0,0.2876102924346924,0.2721557160000003,13.464050531387329,12.427564038000007,0.025142669677734375,0.024946573000001138,1.5309741497039795,1.3797575940000062,0.0008153915405273438,0.000815656000000331,0.03667187690734863,0.036485423999993216,0.1667499542236328,0.15287490599999742,7.594599485397339,6.972782197999997,0.09483480453491211,0.0934532209999972,4.298571348190308,4.035443462999989,0.09480953216552734,0.09342913300000077,4.297351837158203,4.0342958840000165,0.9918256130790191,0.02005601115524769,734,0.02005601115524769,0.9918256130790191
46,0.3949579831932773,1472,60.515479552,11.9,0.0,0.0,0.24989104270935059,0.2337803170000008,13.71394157409668,12.661344355000008,0.021936893463134766,0.021760863000000796,1.5529110431671143,1.401518457000007,0.0007719993591308594,0.000766704000000118,0.03744387626647949,0.037252127999993334,0.1626453399658203,0.1470937869999993,7.757244825363159,7.119875984999997,0.0644688606262207,0.06409376499999908,4.363040208816528,4.099537227999988,0.06444287300109863,0.06406914399999764,4.361794710159302,4.098365028000014,1.0,0.0002504914009477943,452,0.0002504914009477943,1.0
47,0.40336134453781514,1504,60.515790848,11.9,0.0,0.0,0.24285268783569336,0.22568239699999992,13.956794261932373,12.887026752000008,0.021950483322143555,0.021776136999999807,1.5748615264892578,1.4232945940000068,0.0007593631744384766,0.0007595870000010052,0.03820323944091797,0.03801171499999434,0.16434288024902344,0.14767645399999907,7.921587705612183,7.267552438999996,0.05573225021362305,0.05540460099999933,4.418772459030151,4.154941828999988,0.05570673942565918,0.05538039600000033,4.417501449584961,4.1537454240000145,1.0,0.004987949039787054,364,0.004987949039787054,1.0
