iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,model_backward_time,model_backward_time_cpu,model_backward_time_sum,model_backward_time_sum_cpu,model_save_time,model_save_time_cpu,model_save_time_sum,model_save_time_sum_cpu,edge_accuracy,edge_loss,edge_count,loss,accuracy
3510,7.961451247165533,14085,60.723867648,11.9,0.018737664,0.0894913306603065,0.14273810386657715,0.141510868000001,12.433874130249023,6.972890626000003,0.028079509735107422,0.02746629399999989,0.5417089462280273,0.4934257620000011,0.11461544036865234,0.11400316100000296,11.891658067703247,6.478980342000003,0.10513925552368164,0.10456119899999905,11.726216554641724,6.3378644459999975,0.009273290634155273,0.009241247999998592,0.1631629467010498,0.1388813560000024,6.198883056640625e-06,6.164000001973591e-06,7.224082946777344e-05,7.145799999719316e-05,0.9971098265895953,0.004259694833308458,346,0.004259694833308458,0.9971098265895953
3511,7.963718820861678,9125,60.723867648,11.9,0.018737664,0.0894913306603065,0.16832423210144043,0.16736796700000056,12.602198362350464,7.140258593000004,0.026969432830810547,0.026767017000000948,0.5686783790588379,0.520192779000002,0.1413114070892334,0.14055919500000158,12.03296947479248,6.619539537000005,0.13181662559509277,0.13110275000000016,11.858033180236816,6.468967195999998,0.009286165237426758,0.00924736500000023,0.17244911193847656,0.14812872100000263,6.9141387939453125e-06,6.758999997913406e-06,7.915496826171875e-05,7.821699999510656e-05,1.0,0.0005663576303049922,460,0.0005663576303049922,1.0
3512,7.965986394557823,6149,60.724969472,11.9,0.018737664,0.0894913306603065,0.2543184757232666,0.25112707799999967,12.85651683807373,7.391385671000004,0.035280704498291016,0.03323366999999777,0.6039590835571289,0.5534264489999998,0.2189934253692627,0.21785081200000178,12.251962900161743,6.837390349000007,0.20924019813537598,0.20813584699999765,12.067273378372192,6.677103042999995,0.009541749954223633,0.009506162000000984,0.1819908618927002,0.1576348830000036,6.67572021484375e-06,6.5929999983893595e-06,8.58306884765625e-05,8.480999999349592e-05,0.9953488372093023,0.018037958070635796,860,0.018037958070635796,0.9953488372093023
3513,7.968253968253968,12453,60.724969472,11.9,0.018737664,0.0894913306603065,0.2087087631225586,0.2067039620000024,13.065225601196289,7.598089633000006,0.029024362564086914,0.02795200700000322,0.6329834461212158,0.581378456000003,0.1796400547027588,0.17870982000000168,12.431602954864502,7.016100169000008,0.16992592811584473,0.16903614599999983,12.237199306488037,6.846139188999995,0.009511947631835938,0.009474456999999603,0.19150280952453613,0.16710934000000321,6.4373016357421875e-06,6.294000002071698e-06,9.226799011230469e-05,9.110399999556762e-05,0.9939393939393939,0.02443804033100605,660,0.02443804033100605,0.9939393939393939
3514,7.970521541950113,5093,60.725751808,11.9,0.018737664,0.0894913306603065,0.223618745803833,0.22161649499999925,13.288844347000122,7.819706128000005,0.029052257537841797,0.028049998000000187,0.6620357036590576,0.6094284540000032,0.19452357292175293,0.19352526999999853,12.626126527786255,7.209625439000007,0.18477225303649902,0.1838074619999972,12.421971559524536,7.029946650999992,0.009546041488647461,0.009514211999999134,0.2010488510131836,0.17662355200000235,6.67572021484375e-06,6.545000001523249e-06,9.894371032714844e-05,9.764899999709087e-05,0.9893333333333333,0.03256554529070854,750,0.03256554529070854,0.9893333333333333
3515,7.9727891156462585,9925,60.725751808,11.9,0.018737664,0.0894913306603065,0.2270970344543457,0.22551419699999897,13.515941381454468,8.045220325000004,0.029490947723388672,0.028930777999999435,0.6915266513824463,0.6383592320000027,0.19756293296813965,0.19654257399999864,12.823689460754395,7.406168013000006,0.18782520294189453,0.18684340600000127,12.60979676246643,7.216790056999994,0.00953364372253418,0.009496876000000043,0.21058249473571777,0.1861204280000024,6.198883056640625e-06,6.276000000582371e-06,0.00010514259338378906,0.00010392499999767324,0.9986631016042781,0.002618997823446989,748,0.002618997823446989,0.9986631016042781
3516,7.975056689342404,12005,60.725751808,11.9,0.018737664,0.0894913306603065,0.1759324073791504,0.17455414800000213,13.691873788833618,8.219774473000006,0.026403427124023438,0.025815997999998785,0.7179300785064697,0.6641752300000014,0.14948582649230957,0.14869725799999856,12.973175287246704,7.554865271000004,0.13986992835998535,0.13911807099999862,12.749666690826416,7.355908127999992,0.009413957595825195,0.009380186000001345,0.21999645233154297,0.19550061400000374,6.4373016357421875e-06,6.238000000990951e-06,0.00011157989501953125,0.00011016299999866419,1.0,0.004825620912015438,518,0.004825620912015438,1.0
3517,7.977324263038549,13733,60.725751808,11.9,0.018737664,0.0894913306603065,0.21176838874816895,0.20968273000000082,13.903642177581787,8.429457203000007,0.03246283531188965,0.031315709999997665,0.7503929138183594,0.6954909399999991,0.17926311492919922,0.1783262989999983,13.152438402175903,7.7331915700000025,0.16958117485046387,0.16867775200000068,12.91924786567688,7.524585879999993,0.009476184844970703,0.009445605999999884,0.22947263717651367,0.20494622000000362,6.4373016357421875e-06,6.340999998855068e-06,0.00011801719665527344,0.00011650399999751926,0.9954682779456193,0.009168623015284538,662,0.009168623015284538,0.9954682779456193
3518,7.979591836734694,8261,60.72477696,11.9,0.018737664,0.0894913306603065,0.1933743953704834,0.19187556100000336,14.09701657295227,8.62133276400001,0.027800559997558594,0.0271515990000033,0.778193473815918,0.7226425390000024,0.16552972793579102,0.16468138100000118,13.317968130111694,7.897872951000004,0.15581870079040527,0.15500813999999963,13.075066566467285,7.679594019999993,0.009510278701782227,0.009475302999998547,0.2389829158782959,0.21442152300000217,6.198883056640625e-06,6.142000000153303e-06,0.00012421607971191406,0.00012264599999767256,0.9948979591836735,0.007918067276477814,588,0.007918067276477814,0.9948979591836735
3519,7.981859410430839,13573,60.725055488,11.9,0.018737664,0.0894913306603065,0.21870017051696777,0.21472160000000073,14.315716743469238,8.836054364000011,0.02923417091369629,0.028682393000000417,0.8074276447296143,0.7513249320000028,0.189422607421875,0.18599722500000127,13.50739073753357,8.083870176000005,0.17972111701965332,0.1763345739999984,13.254787683486938,7.855928593999991,0.009492635726928711,0.009459957000000685,0.2484755516052246,0.22388148000000285,6.4373016357421875e-06,6.375000001668241e-06,0.00013065338134765625,0.0001290209999993408,1.0,0.0003893475513905287,678,0.0003893475513905287,1.0
3520,7.984126984126984,6309,60.725055488,11.9,0.018737664,0.0894913306603065,0.16327118873596191,0.16234268399999863,14.4789879322052,8.99839704800001,0.025928497314453125,0.025742700999998647,0.8333561420440674,0.7770676330000015,0.1372971534729004,0.13655673199999896,13.64468789100647,8.220426908000004,0.12778139114379883,0.1270841580000024,13.382569074630737,7.983012751999993,0.009301424026489258,0.009266891999999416,0.25777697563171387,0.23314837200000227,6.198883056640625e-06,6.153000001063447e-06,0.00013685226440429688,0.00013517400000040425,0.9956331877729258,0.010535557754337788,458,0.010535557754337788,0.9956331877729258
3521,7.98639455782313,9061,60.725055488,11.9,0.018737664,0.0894913306603065,0.2072300910949707,0.2055932019999993,14.686218023300171,9.20399025000001,0.027993202209472656,0.0273025269999998,0.86134934425354,0.8043701600000013,0.17919516563415527,0.17825100399999982,13.823883056640625,8.398677912000004,0.1695108413696289,0.1686122499999989,13.552079916000366,8.151625001999992,0.009476900100708008,0.009433660999999205,0.2672538757324219,0.24258203300000147,6.4373016357421875e-06,6.3789999984464885e-06,0.00014328956604003906,0.00014155299999885074,0.990990990990991,0.03030211478471756,666,0.03030211478471756,0.990990990990991
3522,7.988662131519274,11941,60.725055488,11.9,0.018737664,0.0894913306603065,0.1633901596069336,0.16167819899999714,14.849608182907104,9.365668449000006,0.030933618545532227,0.029909635999999296,0.8922829627990723,0.8342797960000006,0.13241338729858398,0.1317268630000008,13.956296443939209,8.530404775000004,0.12293004989624023,0.12228003899999962,13.675009965896606,8.273905040999992,0.009278059005737305,0.009244453999997404,0.2765319347381592,0.2518264869999989,6.4373016357421875e-06,6.297999998849946e-06,0.00014972686767578125,0.00014785099999770068,0.9975961538461539,0.007176914718002081,416,0.007176914718002081,0.9975961538461539
3523,7.99092970521542,165,60.725055488,11.9,0.018737664,0.0894913306603065,0.1739344596862793,0.1729279770000005,15.023542642593384,9.538596426000007,0.025119304656982422,0.024926779000001176,0.9174022674560547,0.8592065750000017,0.1487736701965332,0.14796155999999883,14.105070114135742,8.678366335000003,0.13919448852539062,0.13842087000000092,13.814204454421997,8.412325910999993,0.009377717971801758,0.009341383999998953,0.28590965270996094,0.26116787099999783,6.4373016357421875e-06,6.5300000002821434e-06,0.00015616416931152344,0.00015438099999798283,0.9924528301886792,0.02196623757481575,530,0.02196623757481575,0.9924528301886792
3524,7.993197278911564,4101,60.725673984,11.9,0.018737664,0.0894913306603065,0.17266106605529785,0.1707320920000015,15.196203708648682,9.709328518000008,0.02659320831298828,0.025450997000000086,0.943995475769043,0.8846575720000018,0.1460254192352295,0.1452412790000004,14.251095533370972,8.823607614000004,0.1363525390625,0.13564311700000076,13.950556993484497,8.547969027999994,0.00947427749633789,0.00940202099999965,0.29538393020629883,0.2705698919999975,6.4373016357421875e-06,6.491000000607983e-06,0.00016260147094726562,0.0001608719999985908,1.0,0.0011645311024039984,516,0.0011645311024039984,1.0
3525,7.99546485260771,6629,60.726099968,11.9,0.018737664,0.0894913306603065,0.1694321632385254,0.16769756800000124,15.365635871887207,9.87702608600001,0.026465654373168945,0.025491198000000992,0.9704611301422119,0.9101487700000028,0.14292335510253906,0.14216571500000086,14.39401888847351,8.965773329000005,0.1333906650543213,0.13267050800000035,14.083947658538818,8.680639535999994,0.009331703186035156,0.009296385000002516,0.304715633392334,0.279866277,6.198883056640625e-06,6.159999998089916e-06,0.00016880035400390625,0.00016703199999668072,0.9959839357429718,0.006760439369827509,498,0.006760439369827509,0.9959839357429718
3526,7.9977324263038545,9349,60.726099968,11.9,0.018737664,0.0894913306603065,0.17137813568115234,0.170409982999999,15.53701400756836,10.047436069000009,0.028331995010375977,0.02812125600000215,0.9987931251525879,0.938270026000005,0.1430039405822754,0.14224861099999941,14.537022829055786,9.108021940000004,0.13345026969909668,0.13273885400000296,14.217397928237915,8.813378389999997,0.009348869323730469,0.009307259999999928,0.31406450271606445,0.2891735369999999,6.198883056640625e-06,6.1550000012289274e-06,0.00017499923706054688,0.00017318699999790965,0.9899193548387096,0.0282810777425766,496,0.0282810777425766,0.9899193548387096
3527,8.0,10053,60.726099968,11.9,0.018737664,0.0894913306603065,0.2254934310913086,0.2234735669999992,15.762507438659668,10.270909636000008,0.031055688858032227,0.030063458000000765,1.0298488140106201,0.9683334840000057,0.19439411163330078,0.1933685270000005,14.731416940689087,9.301390467000004,0.18467354774475098,0.18368242700000081,14.402071475982666,8.997060816999998,0.009518146514892578,0.0094858639999984,0.32358264923095703,0.2986594009999983,6.198883056640625e-06,6.06100000055676e-06,0.0001811981201171875,0.0001792479999984664,0.9957507082152974,0.026325004175305367,706,0.026325004175305367,0.9957507082152974
3528,8.002267573696145,2690,60.72608768,11.9,0.018737664,0.0894913306603065,0.15148448944091797,0.14973438800000238,15.913991928100586,10.42064402400001,0.02886199951171875,0.027839649000000577,1.0587108135223389,0.9961731330000063,0.12257862091064453,0.12185311900000073,14.853995561599731,9.423243586000005,0.11310434341430664,0.11241367299999894,14.515175819396973,9.109474489999997,0.00926971435546875,0.00923696299999932,0.3328523635864258,0.30789636399999765,6.198883056640625e-06,6.1199999983330144e-06,0.00018739700317382812,0.00018536799999679943,0.9974093264248705,0.009930993430316448,386,0.009930993430316448,0.9974093264248705
3529,8.004535147392291,12290,60.72608768,11.9,0.018737664,0.0894913306603065,0.19188380241394043,0.18995889000000332,16.105875730514526,10.610602914000014,0.028023481369018555,0.026977694999999358,1.0867342948913574,1.0231508280000057,0.1638174057006836,0.1629400010000026,15.017812967300415,9.586183587000008,0.15415239334106445,0.15331051300000098,14.669328212738037,9.262785002999998,0.009458780288696289,0.009424999000000156,0.34231114387512207,0.3173213629999978,5.9604644775390625e-06,6.116999998084793e-06,0.0001933574676513672,0.00019148499999488422,0.9982698961937716,0.004553178325295448,578,0.004553178325295448,0.9982698961937716
3530,8.006802721088436,4546,60.726411264,11.9,0.018737664,0.0894913306603065,0.21257853507995605,0.20991708300000056,16.318454265594482,10.820519997000014,0.033522605895996094,0.03182983499999992,1.1202569007873535,1.0549806630000056,0.17901396751403809,0.1780472159999995,15.196826934814453,9.764230803000007,0.16932034492492676,0.16839332700000043,14.838648557662964,9.431178329999998,0.009493112564086914,0.009455901999999128,0.351804256439209,0.32677726499999693,6.4373016357421875e-06,6.401000000266777e-06,0.00019979476928710938,0.000197885999995151,0.9984520123839009,0.005969842430204153,646,0.005969842430204153,0.9984520123839009
3531,8.00907029478458,4834,60.726411264,11.9,0.018737664,0.0894913306603065,0.21660280227661133,0.21456119499999815,16.535057067871094,11.035081192000012,0.02881312370300293,0.027754292000000902,1.1490700244903564,1.0827349550000065,0.18774724006652832,0.18676642199999804,15.384574174880981,9.950997225000005,0.17806005477905273,0.17711474299999708,15.016708612442017,9.608293072999995,0.009481430053710938,0.009448761999998112,0.3612856864929199,0.33622602699999504,6.198883056640625e-06,6.12400000221669e-06,0.00020599365234375,0.00020400999999736769,0.9914285714285714,0.02361968904733658,700,0.02361968904733658,0.9914285714285714
3532,8.011337868480725,8642,60.726411264,11.9,0.018737664,0.0894913306603065,0.151841402053833,0.1504590119999989,16.686898469924927,11.185540204000011,0.025829315185546875,0.025137157999999715,1.1748993396759033,1.1078721130000062,0.1259632110595703,0.12527975100000077,15.510537385940552,10.076276976000006,0.11646342277526855,0.1158219260000024,15.133172035217285,9.724114998999998,0.009289264678955078,0.009254581000000428,0.370574951171875,0.34548060799999547,6.4373016357421875e-06,6.2450000015701335e-06,0.0002124309539794922,0.00021025499999893782,0.9923857868020305,0.022671176120638847,394,0.022671176120638847,0.9923857868020305
3533,8.013605442176871,194,60.726411264,11.9,0.018737664,0.0894913306603065,0.15897536277770996,0.15720501900000272,16.845873832702637,11.342745223000014,0.029355525970458984,0.02825814000000193,1.2042548656463623,1.1361302530000081,0.12957763671875,0.12890653500000226,15.640115022659302,10.205183511000008,0.1201026439666748,0.11946586900000256,15.25327467918396,9.843580868,0.00926971435546875,0.009237435999999377,0.37984466552734375,0.35471804399999485,6.4373016357421875e-06,6.222999999749845e-06,0.00021886825561523438,0.00021647799999868766,0.9952380952380953,0.010283327661454678,420,0.010283327661454678,0.9952380952380953
3534,8.015873015873016,13794,60.726411264,11.9,0.018737664,0.0894913306603065,0.17903375625610352,0.17803281500000168,17.02490758895874,11.520778038000016,0.02682948112487793,0.026635990999999137,1.2310843467712402,1.1627662440000073,0.1521625518798828,0.1513569419999996,15.792277574539185,10.356540453000008,0.1424884796142578,0.14171858999999998,15.395763158798218,9.985299458,0.009470701217651367,0.009437666999996708,0.3893153667449951,0.36415571099999156,6.198883056640625e-06,6.277000000665112e-06,0.000225067138671875,0.00022275499999935278,0.9961089494163424,0.012718390673398972,514,0.012718390673398972,0.9961089494163424
3535,8.01814058956916,10242,60.72635392,11.9,0.018737664,0.0894913306603065,0.17434167861938477,0.1724920619999999,17.199249267578125,11.693270100000015,0.027616024017333984,0.02652234199999981,1.2587003707885742,1.189288586000007,0.14667654037475586,0.14592725500000014,15.93895411491394,10.502467708000008,0.13710284233093262,0.13638897900000302,15.53286600112915,10.121688437000003,0.009368181228637695,0.009335258000000124,0.3986835479736328,0.3734909689999917,6.67572021484375e-06,6.613000000044167e-06,0.00023174285888671875,0.00022936799999939694,1.0,0.000932024500798434,488,0.000932024500798434,1.0
3536,8.020408163265307,6338,60.726358016,11.9,0.018737664,0.0894913306603065,0.19919991493225098,0.19708579499999956,17.398449182510376,11.890355895000015,0.032027482986450195,0.03077806900000013,1.2907278537750244,1.2200666550000072,0.16712689399719238,0.16626603699999976,16.106081008911133,10.668733745000008,0.15746641159057617,0.15665269899999856,15.690332412719727,10.278341136000002,0.00944972038269043,0.009412808000000439,0.40813326835632324,0.3829037769999921,6.198883056640625e-06,6.250999998513862e-06,0.00023794174194335938,0.0002356189999979108,1.0,0.00038499131915159523,598,0.00038499131915159523,1.0
3537,8.022675736961451,1538,60.726390784,11.9,0.018737664,0.0894913306603065,0.14848899841308594,0.14688233400000072,17.546938180923462,12.037238229000016,0.025473594665527344,0.02454875599999795,1.3162014484405518,1.2446154110000052,0.12297344207763672,0.12229361400000016,16.22905445098877,10.791027359000008,0.11353659629821777,0.11288890999999879,15.803869009017944,10.391230046,0.009238719940185547,0.009208396999998314,0.4173719882965088,0.39211217399999043,6.198883056640625e-06,6.132999999408639e-06,0.000244140625,0.00024175199999731944,1.0,0.005399135872721672,382,0.005399135872721672,1.0
3538,8.024943310657596,7426,60.726390784,11.9,0.018737664,0.0894913306603065,0.1990795135498047,0.1970686329999971,17.746017694473267,12.234306862000013,0.02970743179321289,0.028582365999998416,1.3459088802337646,1.2731977770000036,0.16933012008666992,0.1684460140000006,16.39838457107544,10.959473373000009,0.15967512130737305,0.15882648499999874,15.963544130325317,10.550056531,0.009453296661376953,0.0094200029999989,0.42682528495788574,0.40153217699998933,5.9604644775390625e-06,5.919999999548509e-06,0.00025010108947753906,0.00024767199999686795,0.9965870307167235,0.013587061315774918,586,0.013587061315774918,0.9965870307167235
3539,8.02721088435374,3746,60.725878784,11.9,0.018737664,0.0894913306603065,0.19557595252990723,0.19265572100000128,17.941593647003174,12.426962583000014,0.0323030948638916,0.03026640599999908,1.3782119750976562,1.3034641830000027,0.16323113441467285,0.16234916100000163,16.561615705490112,11.12182253400001,0.15355253219604492,0.15271046899999874,16.117096662521362,10.702766999999998,0.00948190689086914,0.009443959000002167,0.4363071918487549,0.4109761359999915,6.67572021484375e-06,6.76000000154886e-06,0.0002567768096923828,0.0002544319999984168,0.993103448275862,0.020966479554772377,580,0.020966479554772377,0.993103448275862
3540,8.029478458049887,6594,60.725878784,11.9,0.018737664,0.0894913306603065,0.19831323623657227,0.19685515699999812,18.139906883239746,12.623817740000012,0.027019500732421875,0.026447353000001783,1.4052314758300781,1.3299115360000044,0.1712508201599121,0.17036668100000085,16.732866525650024,11.292189215000011,0.16156458854675293,0.16071356199999798,16.278661251068115,10.863480561999996,0.009485960006713867,0.009454734000001963,0.44579315185546875,0.42043086999999346,6.4373016357421875e-06,6.396999999935815e-06,0.000263214111328125,0.00026082899999835263,0.9968051118210862,0.0063028899021446705,626,0.0063028899021446705,0.9968051118210862
3541,8.031746031746032,12514,60.726779904,11.9,0.018737664,0.0894913306603065,0.1638336181640625,0.16287427199999982,18.30374050140381,12.786692012000012,0.024426698684692383,0.024232497999999936,1.4296581745147705,1.3541440340000044,0.13936185836791992,0.13859839300000232,16.872228384017944,11.430787608000013,0.1297454833984375,0.12901638199999965,16.408406734466553,10.992496943999996,0.009409189224243164,0.00937734900000109,0.4552023410797119,0.42980821899999455,7.152557373046875e-06,7.133000000436596e-06,0.0002703666687011719,0.0002679619999987892,0.9915966386554622,0.026914073154330254,476,0.026914073154330254,0.9915966386554622
3542,8.034013605442176,3586,60.726779904,11.9,0.018737664,0.0894913306603065,0.19613146781921387,0.19454915200000045,18.499871969223022,12.981241164000012,0.02754068374633789,0.02683814899999959,1.4571988582611084,1.380982183000004,0.16854643821716309,0.16766782499999877,17.040774822235107,11.598455433000012,0.15884923934936523,0.1580042839999969,16.567255973815918,11.150501227999992,0.009491205215454102,0.009460374999999743,0.464693546295166,0.4392685939999943,5.9604644775390625e-06,6.270000000085929e-06,0.00027632713317871094,0.00027423199999887515,0.9983818770226537,0.008729626424610615,618,0.008729626424610615,0.9983818770226537
3543,8.036281179138323,7490,60.726779904,11.9,0.018737664,0.0894913306603065,0.21472549438476562,0.21354724100000055,18.714597463607788,13.194788405000013,0.02738499641418457,0.02718590799999987,1.484583854675293,1.4081680910000038,0.18729758262634277,0.18632056399999897,17.22807240486145,11.784775997000011,0.1776292324066162,0.1766900989999982,16.744885206222534,11.32719132699999,0.00946807861328125,0.009432652999997515,0.47416162490844727,0.4487012469999918,6.67572021484375e-06,6.660000000380251e-06,0.0002830028533935547,0.0002808919999992554,0.994475138121547,0.015504089184105396,724,0.015504089184105396,0.994475138121547
3544,8.038548752834467,546,60.726812672,11.9,0.018737664,0.0894913306603065,0.20398378372192383,0.20189082099999922,18.918581247329712,13.396679226000012,0.026871681213378906,0.02571515400000024,1.5114555358886719,1.433883245000004,0.17706871032714844,0.1761340440000012,17.4051411151886,11.960910041000012,0.16730833053588867,0.16640793700000245,16.912193536758423,11.493599263999993,0.009557485580444336,0.009525618999997931,0.4837191104888916,0.45822686599998974,6.4373016357421875e-06,6.376000001750981e-06,0.0002894401550292969,0.0002872680000010064,0.9909638554216867,0.013289696536958218,664,0.013289696536958218,0.9909638554216867
3545,8.040816326530612,7138,60.726964224,11.9,0.018737664,0.0894913306603065,0.21669840812683105,0.21472609799999987,19.135279655456543,13.611405324000012,0.029664039611816406,0.028657329000001397,1.5411195755004883,1.4625405740000055,0.18699073791503906,0.18602705799999697,17.592131853103638,12.14693709900001,0.17728567123413086,0.17635868900000062,17.089479207992554,11.669957952999994,0.009503602981567383,0.009469280000001135,0.493222713470459,0.4676961459999909,6.4373016357421875e-06,6.396999999935815e-06,0.00029587745666503906,0.0002936650000009422,0.9927113702623906,0.02921186201274395,686,0.02921186201274395,0.9927113702623906
